,pc1,label
222,-61.207396180674706,1.0
223,-40.227229622832574,1.0
224,285.8022167538224,0.0
225,-59.134016463430186,1.0
226,-50.11113721530639,1.0
227,-58.20906021821777,1.0
228,497.7971802772454,0.0
229,-66.20658993274715,1.0
230,323.8126804037929,0.0
231,-66.05858844648898,0.0
232,-65.19783764371053,0.0
233,-57.21273396199109,1.0
234,-57.129087127988555,1.0
235,25.789193232178924,1.0
236,-63.20765952863491,0.0
237,-35.166386270535895,0.0
238,-32.15777825601905,0.0
239,77.84311851341343,0.0
240,34.978115574970175,0.0
241,328.8126458896188,0.0
242,-65.1786041470137,1.0
243,-66.21560728438251,0.0
244,-66.23762309658461,1.0
245,-37.152386437551066,0.0
246,-51.21242313952408,1.0
247,-51.2295854684997,1.0
248,-65.20852750882572,1.0
249,319.8127089093669,0.0
250,-9.115994930010013,0.0
251,80.82769737848368,0.0
252,-66.21077884803505,1.0
253,-48.21115337385472,1.0
254,-53.20722236246317,0.0
255,6.863863470967537,0.0
256,-62.18092244070109,1.0
257,497.796166515875,0.0
258,-61.24352139973541,1.0
259,-50.212199982933015,1.0
260,146.91032223586265,1.0
261,-37.152386437551066,0.0
262,-63.20972675746705,0.0
263,146.90723819441044,1.0
264,-51.216383145380576,1.0
265,94.84400038926995,0.0
266,-57.29521981615212,1.0
267,-39.204639141299275,0.0
268,-50.2174966830453,1.0
269,-51.211135695997164,1.0
270,-42.18161251846043,0.0
271,97.82346704569382,0.0
272,-66.23963878319296,1.0
273,551.9403644240482,0.0
274,-58.186725406612666,1.0
275,-16.165942512521664,0.0
276,-41.19527897999256,1.0
277,-51.2214892477744,1.0
278,-37.15238911346162,0.0
279,-36.20062266060472,0.0
280,-59.190437644461504,1.0
281,-50.22656192154998,1.0
282,-59.11424088009276,1.0
283,-51.170961742684085,1.0
284,-63.208540603534885,1.0
285,-50.22260063768905,1.0
286,-62.20359979737586,1.0
287,31.8545104521462,0.0
288,-2.188906376482043,0.0
289,-61.18332084007298,0.0
290,497.7992083788628,0.0
291,-50.21224545704382,1.0
292,-48.21548818202495,1.0
293,-25.19148231919509,0.0
294,-40.227231184165106,1.0
295,-66.17860815507134,0.0
296,-61.21937580579394,1.0
297,497.79921117640566,0.0
298,-51.213346987604126,1.0
299,-66.20643169595927,1.0
300,-66.2099774887998,1.0
301,4.810855241028651,1.0
302,-52.19444577544411,0.0
303,-65.21480880306538,0.0
304,-66.20657601209035,1.0
305,95.81122741859603,0.0
306,448.8331928399788,0.0
307,-22.167070663571188,0.0
308,3.8276356043202258,0.0
309,-50.20824411008762,1.0
310,122.80642062481475,0.0
311,-57.200439438282295,1.0
312,-66.20013255368337,0.0
313,17.833423757862896,0.0
314,11.828658069038594,0.0
315,-48.21764973149438,1.0
316,-62.207475398449525,0.0
317,-64.21303945220122,1.0
318,-60.18665911361991,0.0
319,-66.22783425022382,1.0
320,6.8608263491310035,0.0
321,-32.19311132339862,0.0
322,-66.2374850596865,1.0
323,135.79846542102973,0.0
324,143.85739855168637,0.0
325,-40.22723116468664,1.0
326,-66.21015422173946,0.0
327,-51.22756502530982,1.0
328,-60.20116996390066,1.0
329,4.8205056265352955,0.0
330,710.8053417488844,0.0
331,-59.19992896302103,1.0
332,-66.20657258548827,1.0
333,133.91290912257583,0.0
334,52.816763908002706,0.0
335,-66.21230071892971,1.0
336,11.806944222168378,0.0
337,-48.21139596560136,1.0
338,277.85275915146275,0.0
339,-66.19869539509452,1.0
340,65.83617418130551,0.0
341,-66.1564789315529,0.0
342,318.8127174001171,0.0
343,320.8127072429519,0.0
344,-7.140623037401862,0.0
345,-27.211112609598384,1.0
346,98.81677251482013,0.0
347,-65.20873264226768,1.0
348,-66.2153447799045,1.0
349,-66.2106988060886,0.0
350,-65.23227089122032,1.0
351,-48.22266604974696,1.0
352,-63.20773728791674,0.0
353,-52.20509776623196,1.0
354,-50.21528250911986,1.0
355,-50.21860256714688,1.0
356,44.8088028972835,1.0
357,-58.173909315287204,1.0
358,1.8070118255924992,0.0
359,-50.21113936946625,1.0
360,-66.22842757302583,1.0
361,132.80533537442386,0.0
362,47.83501376228809,0.0
363,-60.1927096006043,1.0
364,-50.20953761353661,1.0
365,-66.14270331914543,0.0
366,-66.22546418903313,1.0
367,-61.17475811936333,0.0
368,6.818374597173954,0.0
369,-66.21688530955527,0.0
370,-14.173203575636386,0.0
371,-47.209135578307695,1.0
372,-64.20369713679528,1.0
373,4.806664436214145,1.0
374,-66.21169297395183,0.0
375,-48.21129691123032,1.0
376,-51.20336582322948,0.0
377,379.89443229347273,0.0
378,-66.18540127881505,0.0
379,-66.19911610767845,0.0
380,-51.21436591805798,1.0
381,-17.215318859331735,1.0
382,36.82581774493309,0.0
383,-42.198249799299816,0.0
384,-10.15001350218523,0.0
385,-43.228970396256685,1.0
386,-66.22963850563609,1.0
387,-45.18047434174874,0.0
388,91.92260254076248,0.0
389,-62.180924230595636,1.0
390,-65.20055217265477,0.0
391,-40.227229636245745,1.0
392,-65.20798503897159,1.0
393,-66.23214119550099,1.0
394,117.85621765494747,1.0
395,325.81266894773296,0.0
396,-62.18092599772906,1.0
397,-66.20622342179227,1.0
398,-29.193425582661167,0.0
399,40.804870616781194,0.0
400,327.81265494334446,0.0
401,-1.1836171404911422,0.0
402,-40.22722763235023,1.0
403,497.796166515875,0.0
404,2.861768522474416,0.0
405,-51.21426677925641,1.0
406,-60.19490514187644,1.0
407,-63.209710594159304,0.0
408,-61.20046935628138,0.0
409,-66.21054615756113,1.0
410,-63.213522224772476,1.0
411,-48.208267395081975,1.0
412,-54.17942474643154,1.0
413,55.80833010138516,0.0
414,-65.20622349973938,1.0
415,-52.14860041913339,0.0
416,-66.20013440752406,0.0
417,-66.2114083203144,0.0
418,-66.18743707831646,0.0
419,-66.20813762041914,0.0
420,1248.8137984740097,0.0
421,-66.209759228965,0.0
422,-66.20658931546319,1.0
423,-61.19842951375325,0.0
424,15.808936318918184,0.0
425,-64.18713641499974,1.0
426,0.9014133017600698,0.0
427,-66.20814057375748,0.0
428,-53.13384009079097,0.0
429,-58.21030665797667,1.0
430,-56.201142211124164,0.0
431,-60.15675786563453,1.0
432,-35.20922317112974,1.0
433,25.85251772742372,0.0
434,-66.23694844422681,1.0
435,-65.21575473498694,0.0
436,-37.15238363561069,0.0
437,-64.21108415518378,1.0
438,-66.21863611993668,1.0
439,-50.215473191565884,1.0
440,-66.19280850504629,0.0
441,-62.182549582600785,1.0
442,-66.19811570038966,0.0
443,-13.939255905994695,1.0
444,-51.21435839724452,1.0
445,146.90723819441044,1.0
446,-24.208369808481134,0.0
447,-19.165446105810453,1.0
448,-59.159462585872895,0.0
449,-63.21393704306388,1.0
450,-66.22741068684246,1.0
451,-19.16963590725361,1.0
452,-66.20657358080169,1.0
453,-65.21071253360351,0.0
454,-11.093295396461736,1.0
455,-50.23460464362568,1.0
456,-66.20727975321165,0.0
457,-64.19120466476615,1.0
458,-19.114418565884836,0.0
459,-52.19121028521093,0.0
460,-61.185946401425156,1.0
461,-56.194790268063066,1.0
462,-64.19134791501352,1.0
463,-59.22216977667568,1.0
464,80.88691911749056,0.0
465,-66.20587950260956,1.0
466,-40.227231918387055,1.0
467,147.86314792121922,0.0
468,50.80812032676165,0.0
469,-54.20085123935079,1.0
470,-43.18885032068328,0.0
471,-58.18295938880206,1.0
472,-63.20971102434693,0.0
473,-47.191919414258116,1.0
474,-45.19594080471191,0.0
475,152.86877584449726,1.0
476,-65.2085924714301,1.0
477,-60.218140673838086,1.0
478,-63.20974962748609,0.0
479,-17.156055191651017,0.0
480,72.83610391967147,0.0
481,56.86497779386644,0.0
482,-44.17556317275824,0.0
483,-64.21490435267947,0.0
484,-55.94134921769275,0.0
485,-66.23863440553816,1.0
486,-66.20658829935373,1.0
487,-63.209709386159645,0.0
488,-66.22843043562781,1.0
489,-58.18673203679272,1.0
490,-16.206004910366996,1.0
491,-65.1978414476333,0.0
492,-65.2159360357542,0.0
493,-63.21172720927082,1.0
494,517.88312193017,0.0
495,-56.201142211124164,0.0
496,1986.8004977508172,0.0
497,-58.20906021821777,1.0
498,-57.189753436726605,1.0
499,-66.20480217195932,0.0
500,-51.20404285668668,1.0
501,-48.16586590084481,0.0
502,66.80756143796509,1.0
503,-66.21516100355564,1.0
504,-59.19829928377069,1.0
505,-30.160285535315435,0.0
506,-66.21497749605912,1.0
507,-66.20935546275598,1.0
508,-63.21175088116977,0.0
509,-64.15040771446883,1.0
510,-62.23463160446431,1.0
511,353.8436820500478,0.0
512,43.817885493766205,0.0
513,-65.21566842076747,1.0
514,-50.22337981508195,1.0
515,-29.17095012948378,0.0
516,25.81900438882232,0.0
517,-66.20657854023604,1.0
518,-65.20100945181215,0.0
519,29.82497775002811,0.0
520,-30.160282970901164,0.0
521,-50.22766652178733,1.0
522,-66.20318615847684,1.0
523,-66.20939513725882,1.0
524,-63.22504559267794,0.0
525,-40.152094948080624,0.0
526,-38.20451524281692,1.0
527,-40.227227542379346,1.0
528,-48.21037376492229,1.0
529,-61.207593634619265,0.0
530,-63.19894834683659,1.0
531,-4.16718075860204,0.0
532,-62.203918888635336,1.0
533,-23.17891197546251,0.0
534,-48.167846655446546,0.0
535,-66.22058370225453,1.0
536,15.826410496972176,0.0
537,3.8743273179072104,0.0
538,-66.20658741947055,1.0
539,-51.21638394635,1.0
540,-66.20936277108004,1.0
541,9.946607586903058,0.0
542,506.9523044949975,0.0
543,-48.211162354318155,1.0
544,-66.15646285336898,0.0
545,497.7951533974602,0.0
546,-66.20253314363015,0.0
547,-59.15444455120638,1.0
548,-65.89967639698757,1.0
549,202.81487829915054,0.0
550,-51.21735306883997,1.0
551,-37.15238536073758,0.0
552,-8.2013365144699,0.0
553,-50.16765600862931,0.0
554,-37.15238586574045,0.0
555,-53.1675154645854,0.0
556,-50.212246750449076,1.0
557,-61.179980035601275,1.0
558,-50.223428622626855,1.0
559,497.7951533974602,0.0
560,-62.21471212123425,1.0
561,-63.21274541097006,0.0
562,-59.20412577837967,0.0
563,-51.1771003402319,1.0
564,52.809682388028165,0.0
565,-45.150040854509975,0.0
566,50.84965663333516,0.0
567,-64.21781018370991,0.0
568,-59.19992669993815,1.0
569,104.09031667374816,0.0
570,-48.22353331017368,1.0
571,410.80440809274177,0.0
572,-49.19403426351554,1.0
573,6.863862541762281,0.0
574,-50.21320470425771,1.0
575,-66.20526221707522,0.0
576,-60.2181389124542,1.0
577,-65.21156572594138,0.0
578,90.92602857299555,0.0
579,27.806656215522807,0.0
580,-15.208020222249834,1.0
581,-66.21135436814589,0.0
582,-66.20865657569718,0.0
583,-53.218206096530395,1.0
584,-65.19484422816149,1.0
585,-66.21090113538557,0.0
586,-61.21173750630839,1.0
587,-62.20993494223444,1.0
588,-31.210346970228468,1.0
589,-66.21396408635584,0.0
590,-66.22938339145291,1.0
591,-66.23492697406603,1.0
592,-64.18713857301199,1.0
593,134.8250567927874,1.0
594,77.84814155496399,0.0
595,-66.20913007174379,0.0
596,-64.22721397164241,1.0
597,-66.21003451004073,1.0
598,-15.16054728733546,0.0
599,52.96753996465631,0.0
600,-37.15238911346162,0.0
601,-50.22766652178733,1.0
602,-61.208872519775625,0.0
603,43.788530180430676,0.0
604,113.82603581594407,0.0
605,-12.180924941883463,1.0
606,-47.19287998767425,0.0
607,-66.17026287159318,0.0
608,36.82346685272949,1.0
609,-66.21866932347663,1.0
610,-60.15287949192169,1.0
611,-64.19913520502232,1.0
612,-37.15238501048513,0.0
613,-63.13499103915768,1.0
614,-50.216111553930816,1.0
615,-50.221499025807375,1.0
616,-65.20597248105675,0.0
617,-16.17547381775147,1.0
618,-50.207143461538074,1.0
619,-66.22825606809826,1.0
620,-66.22581705487711,1.0
621,-63.20972328737417,0.0
622,-66.20542432535733,0.0
623,414.8289743284653,0.0
624,-66.17644725612018,1.0
625,-50.214181242278784,1.0
626,4.867476511730985,0.0
627,-58.186196132271846,1.0
628,-57.19981430321141,1.0
629,-51.1840806333827,0.0
630,-66.20581829173952,1.0
631,-62.18100608283654,1.0
632,-56.19479945532237,1.0
633,497.7992083788628,0.0
634,-56.20112131776816,0.0
635,-63.21289747848208,0.0
636,-50.21534011646449,1.0
637,-45.21660577669386,1.0
638,-40.22722622816015,1.0
639,-66.20657400785566,1.0
640,-43.21982955806088,1.0
641,-51.21735178594018,1.0
642,-61.213936991752234,0.0
643,-59.20202282591801,1.0
644,-52.180590938822746,0.0
645,-60.19542189153522,1.0
646,-15.159535366327269,0.0
647,-52.1630005422234,1.0
648,-65.1993605410482,1.0
649,-63.201994342469646,1.0
650,-66.20812343448573,0.0
651,-66.2059625183251,1.0
652,-57.134626286843606,1.0
653,62.83306976729405,0.0
654,-50.21923729310497,1.0
655,-52.16591051764315,1.0
656,50.81731286455365,0.0
657,-63.20709243617449,0.0
658,-47.20904645970239,1.0
659,37.814143217205604,0.0
660,-48.2110608136938,1.0
661,-65.2055519589694,1.0
662,25.789194810280044,1.0
663,-48.214336463715966,1.0
664,5.8321539205183655,1.0
665,-66.201150088132,0.0
666,-64.21093254748858,1.0
667,-66.20987337941358,1.0
668,-66.21378111893624,0.0
669,-60.19671369788194,1.0
670,-65.20981712901668,0.0
671,-51.21127847291676,1.0
672,-66.20807742443972,0.0
673,-50.21836476943821,1.0
674,26.833497235976566,0.0
675,-62.2172217287388,1.0
676,28.85344949660335,0.0
677,-33.20817986718421,0.0
678,-48.218375798885276,1.0
679,-66.20941185522682,1.0
680,-55.21262332227259,1.0
681,-63.21124162357516,1.0
682,-63.19562507367742,0.0
683,497.7982003674695,0.0
684,-50.223661570734926,1.0
685,-66.2015247140056,0.0
686,-66.20239634616473,0.0
687,-32.15764282194417,0.0
688,6.964591848390896,0.0
689,-51.220527976063714,1.0
690,-63.2107521216064,0.0
691,-46.216519733351696,1.0
692,-63.22099546451449,0.0
693,1.8633990333604253,0.0
694,-51.21657100549626,1.0
695,-37.15238812371956,0.0
696,-57.19573210219412,1.0
697,52.81574873634163,0.0
698,-44.17372734983997,1.0
699,-64.23467250339735,1.0
700,-62.18091775854989,1.0
701,-51.216427197143425,1.0
702,-58.209060294309865,1.0
703,-59.13970943262633,1.0
704,-50.22343370681175,1.0
705,134.8250567927874,1.0
706,25.906032165653635,0.0
707,-4.168187897228264,0.0
708,79.8541720125704,0.0
709,-66.20799392108013,0.0
710,-37.15238676550065,0.0
711,-32.171557240627145,0.0
712,-51.21656905329112,1.0
713,-40.22722887741249,1.0
714,-50.13194704689259,0.0
715,-56.19480769566234,1.0
716,-62.180921601590285,1.0
717,150.90420879653465,1.0
718,-22.16708058081791,0.0
719,-4.167181726524188,0.0
720,-37.15238676550065,0.0
721,-60.209558920107945,1.0
722,-34.2024734341976,0.0
723,-66.21377679369012,0.0
724,-49.1846478384331,1.0
725,-18.194352958597932,1.0
726,-66.1564624242151,0.0
727,-47.039644959461114,0.0
728,-40.2262185744816,1.0
729,-66.21582138563863,0.0
730,-65.22965863100404,1.0
731,56.80881585171238,0.0
732,-65.19783589968652,0.0
733,-50.218227232197336,1.0
734,-16.178513416703417,1.0
735,-66.21377679369012,0.0
736,-60.194900478146536,1.0
737,-66.20784208455251,1.0
738,64.79698315256066,1.0
739,-59.18636274655128,1.0
740,124.86608352552133,1.0
741,-65.21301645075789,0.0
742,-30.1602784706426,0.0
743,-56.062212989555455,1.0
744,-50.23286728134062,1.0
745,-66.21392725074163,0.0
746,-64.19120466476615,1.0
747,-66.21605145277913,1.0
748,-47.229564776042714,1.0
749,-52.20509776623196,1.0
750,-46.17666316320688,1.0
751,-64.19112867285537,1.0
752,-56.20815579916042,1.0
753,-50.21219712318367,1.0
754,-48.20724589423646,1.0
755,-54.20502872392213,1.0
756,-66.21676189637878,0.0
757,-63.207548765810415,0.0
758,-66.19281564909603,0.0
759,171.84537472018692,0.0
760,-66.20941185522682,1.0
761,-51.22669381387103,1.0
762,-51.21369604551514,1.0
763,-62.18092453234946,1.0
764,-63.20754548720499,0.0
765,82.81944337146035,0.0
766,-66.2117325242799,1.0
767,-66.20941148039607,1.0
768,1.8070118255924992,0.0
769,-64.21695664106475,0.0
770,-65.18779707932083,0.0
771,-47.20907151368161,0.0
772,-66.20941021388657,1.0
773,-32.157780235955606,0.0
774,-62.180916579182735,1.0
775,-54.21456648499083,1.0
776,-66.20250413820456,0.0
777,-59.18636379084385,1.0
778,-4.179814232049692,0.0
779,-62.143755418175445,1.0
780,6.846435362253733,0.0
781,-48.211159320005,1.0
782,24.851882178990625,0.0
783,-51.21637519966622,1.0
784,-40.22723131669632,1.0
785,-59.09766698448858,1.0
786,54.78730209327228,1.0
787,-66.20387519020991,0.0
788,-24.173849635663238,0.0
789,-63.134837993992235,1.0
790,-61.213936991752234,0.0
791,18.815634013199052,0.0
792,-66.22783350135987,1.0
793,150.94380735430968,0.0
794,-66.2168329999676,1.0
795,53.79426216733483,0.0
796,-59.193384088600965,1.0
797,-57.12132191727875,1.0
798,-64.21384777002025,0.0
799,274.9588280099927,0.0
800,-49.186256585788186,1.0
801,-64.21384721211683,0.0
802,131.8134875043615,0.0
803,-66.20290779999308,0.0
804,-66.20254023210911,0.0
805,-48.208303634478945,1.0
806,-48.20598947668143,1.0
807,-49.18984601854741,1.0
808,-66.20250511275098,0.0
809,68.80941688942346,0.0
810,-66.20304557463567,1.0
811,-66.21866579612636,1.0
812,-50.222370896678505,1.0
813,137.00552213138138,0.0
814,-66.14270331914543,0.0
815,-66.2039235968032,1.0
816,-66.18744244762627,1.0
817,4.861854199688009,0.0
818,-54.15555165262,1.0
819,-59.20615777757838,0.0
820,56.80881585171238,0.0
821,-48.20825923309686,1.0
822,-61.20088819926181,0.0
823,-37.152381823881946,0.0
824,-63.20820489220224,1.0
825,-49.14826869109797,0.0
826,-66.21140982064394,0.0
827,-64.17177138168425,1.0
828,-10.180631322508354,1.0
829,-66.21020496265629,0.0
830,6.874524863613892,0.0
831,78.84412449639596,0.0
832,-59.18635988202194,1.0
833,-63.21389760838971,0.0
834,-30.204844150894584,0.0
835,447.87292746130254,0.0
836,-63.20709662729555,0.0
837,158.82197132529703,0.0
838,-45.15286029623233,1.0
839,-65.20843883438687,1.0
840,-31.08509674243452,0.0
841,-43.16969407116048,0.0
842,497.7981934504171,0.0
843,-62.215209241823096,1.0
844,-63.20974148162532,0.0
845,-50.22328745621776,1.0
846,150.9154781510578,1.0
847,-61.20054997556847,0.0
848,90.89739028812185,0.0
849,-13.93925452317433,1.0
850,-51.22365957230286,1.0
851,-64.1809035801813,1.0
852,-47.22970665538328,1.0
853,95.80812115736289,0.0
854,-66.2065761641476,1.0
855,18.84738288655486,0.0
856,-62.18100608283654,1.0
857,-50.21128528941943,1.0
858,27.808716458145124,0.0
859,-4.042524384624604,0.0
860,-66.2201039534182,1.0
861,47.83501808253632,0.0
862,-66.2127088241367,0.0
863,-65.21530756907882,1.0
864,-50.225547980008,1.0
865,-48.22257194535108,1.0
866,-16.15012596988409,1.0
867,-50.213359203327876,1.0
868,150.90715060647597,1.0
869,-65.1671630627055,1.0
870,-50.21229736850376,1.0
871,-47.169435367479466,0.0
872,-65.2107033980337,0.0
873,357.9262314854651,0.0
874,-66.21189031958666,1.0
875,21.935284831802186,0.0
876,-62.18092629830476,1.0
877,-63.148385871400656,0.0
878,-52.132097318397726,1.0
879,78.84615161218298,0.0
880,-49.16942552177811,0.0
881,-61.191625428829276,1.0
882,-40.22722686926374,1.0
883,-66.2098225693666,0.0
884,-66.21136285724144,0.0
885,-66.20250862843628,0.0
886,-50.18155842804958,0.0
887,-60.22662745894831,1.0
888,-62.18092629830476,1.0
889,-56.19401828942085,0.0
890,-66.2329003095285,1.0
891,25.790207253237185,1.0
892,-50.19957207199352,0.0
893,-33.155736566691964,0.0
894,-64.21661134196344,1.0
895,-48.214333052498155,1.0
896,-63.20199172308984,1.0
897,-63.20630312685275,0.0
898,-53.18404332488952,1.0
899,-63.209593003106306,0.0
900,-37.15238860845876,0.0
901,2597.803479168885,0.0
902,-1.0936763425393838,0.0
903,-44.13244201901955,1.0
904,353.8436938386961,0.0
905,-66.20610802013499,1.0
906,-66.25077632153555,1.0
907,-32.19311171421637,0.0
908,-56.19998905469361,1.0
909,-58.209060294309865,1.0
910,-48.21379871322307,0.0
911,-45.150040314633266,0.0
912,-66.23255927978231,1.0
913,369.7986621303283,0.0
914,-61.20046927848525,0.0
915,52.81373087941756,0.0
916,-10.130953154769818,1.0
917,-40.22722930854757,1.0
918,-66.29078573571911,1.0
919,-46.1451348938784,0.0
920,-21.221507250980146,0.0
921,-56.207523743804416,0.0
922,56.80981868424875,0.0
923,-53.22381717433405,1.0
924,-40.22723063617994,1.0
925,-66.21035440616386,0.0
926,-63.20428499025228,0.0
927,-13.20380944092723,0.0
928,-65.1671630627055,1.0
929,-63.20552173479978,0.0
930,-49.19403450443316,1.0
931,152.86879730899264,1.0
932,-6.164546040525159,0.0
933,-66.2048019775188,0.0
934,-61.24177117620915,1.0
935,-66.20597002163372,0.0
936,-64.2094016194,1.0
937,-61.1876832239538,1.0
938,-65.19639120841609,1.0
939,-4.167181726524188,0.0
940,-59.13967515364058,1.0
941,-50.2214450849602,1.0
942,146.91893739594815,1.0
943,-40.227231793256614,1.0
944,-45.18089163633767,0.0
